date,location,new_cases,total_cases,new_cases_per_million,total_cases_per_million,new_deaths,total_deaths,new_deaths_per_million,total_deaths_per_million
2020-09-16,Angola,51.0,3439.0,1.5519999999999998,104.63600000000001,0.0,134.0,0.0,4.077
2020-09-17,Angola,130.0,3569.0,3.955,108.59200000000001,5.0,139.0,0.152,4.229
2020-09-18,Angola,180.0,3749.0,5.477,114.068,5.0,144.0,0.152,4.381
2020-09-19,Angola,40.0,3789.0,1.217,115.285,0.0,144.0,0.0,4.381
2020-09-20,Angola,112.0,3901.0,3.408,118.693,0.0,144.0,0.0,4.381
2020-09-21,Angola,90.0,3991.0,2.738,121.431,8.0,152.0,0.243,4.625
2020-09-22,Angola,126.0,4117.0,3.8339999999999996,125.265,2.0,154.0,0.061,4.686
2020-09-23,Angola,119.0,4236.0,3.6210000000000004,128.886,1.0,155.0,0.03,4.716
2020-09-24,Angola,0.0,4236.0,0.0,128.886,0.0,155.0,0.0,4.716
2020-09-25,Angola,127.0,4363.0,3.864,132.75,4.0,159.0,0.122,4.838
2020-09-26,Angola,112.0,4475.0,3.408,136.158,3.0,162.0,0.091,4.928999999999999
2020-09-27,Angola,115.0,4590.0,3.4989999999999997,139.657,5.0,167.0,0.152,5.081
2020-09-28,Angola,82.0,4672.0,2.495,142.15200000000002,4.0,171.0,0.122,5.202999999999999
2020-09-29,Angola,125.0,4797.0,3.803,145.955,5.0,176.0,0.152,5.355
2020-09-30,Angola,108.0,4905.0,3.286,149.241,3.0,179.0,0.091,5.446000000000001
2020-10-01,Angola,67.0,4972.0,2.039,151.28,3.0,182.0,0.091,5.537999999999999
2020-10-02,Angola,0.0,4972.0,0.0,151.28,1.0,183.0,0.03,5.568
2020-10-03,Angola,142.0,5114.0,4.321000000000001,155.6,2.0,185.0,0.061,5.629
2020-10-04,Angola,97.0,5211.0,2.951,158.55200000000002,4.0,189.0,0.122,5.751
2020-10-05,Angola,159.0,5370.0,4.838,163.389,4.0,193.0,0.122,5.872000000000001
2020-10-06,Angola,0.0,5370.0,0.0,163.389,0.0,193.0,0.0,5.872000000000001
2020-10-07,Angola,355.0,5725.0,10.800999999999998,174.19099999999997,13.0,206.0,0.396,6.268
2020-10-08,Angola,0.0,5725.0,0.0,174.19099999999997,0.0,206.0,0.0,6.268
2020-10-09,Angola,138.0,5863.0,4.199,178.39,0.0,206.0,0.0,6.268
2020-10-10,Angola,95.0,5958.0,2.891,181.28,2.0,208.0,0.061,6.329
2020-10-11,Angola,73.0,6031.0,2.221,183.50099999999998,4.0,212.0,0.122,6.45
2020-10-12,Angola,215.0,6246.0,6.542000000000001,190.043,6.0,218.0,0.183,6.632999999999999
2020-10-13,Angola,120.0,6366.0,3.6510000000000002,193.69400000000002,0.0,218.0,0.0,6.632999999999999
2020-10-14,Angola,122.0,6488.0,3.7119999999999997,197.40599999999998,1.0,219.0,0.03,6.662999999999999
2020-10-15,Angola,192.0,6680.0,5.8420000000000005,203.248,3.0,222.0,0.091,6.755
2020-10-16,Angola,166.0,6846.0,5.051,208.299,5.0,227.0,0.152,6.907
2020-10-17,Angola,250.0,7096.0,7.607,215.905,1.0,228.0,0.03,6.937
2020-10-18,Angola,126.0,7222.0,3.8339999999999996,219.739,6.0,234.0,0.183,7.12
2020-10-19,Angola,240.0,7462.0,7.3020000000000005,227.041,7.0,241.0,0.213,7.332999999999999
2020-10-20,Angola,160.0,7622.0,4.868,231.91,6.0,247.0,0.183,7.515
2020-10-21,Angola,207.0,7829.0,6.297999999999999,238.208,1.0,248.0,0.03,7.546
2020-10-22,Angola,220.0,8049.0,6.694,244.90200000000002,3.0,251.0,0.091,7.6370000000000005
2020-10-23,Angola,289.0,8338.0,8.793,253.695,4.0,255.0,0.122,7.7589999999999995
2020-10-24,Angola,244.0,8582.0,7.4239999999999995,261.119,5.0,260.0,0.152,7.9110000000000005
2020-10-25,Angola,247.0,8829.0,7.515,268.634,5.0,265.0,0.152,8.062999999999999
2020-03-27,Anguilla,2.0,2.0,133.316,133.316,0.0,0.0,0.0,0.0
2020-03-28,Anguilla,0.0,2.0,0.0,133.316,0.0,0.0,0.0,0.0
2020-03-29,Anguilla,0.0,2.0,0.0,133.316,0.0,0.0,0.0,0.0
2020-03-30,Anguilla,0.0,2.0,0.0,133.316,0.0,0.0,0.0,0.0
2020-03-31,Anguilla,0.0,2.0,0.0,133.316,0.0,0.0,0.0,0.0
2020-04-01,Anguilla,0.0,2.0,0.0,133.316,0.0,0.0,0.0,0.0
2020-04-02,Anguilla,0.0,2.0,0.0,133.316,0.0,0.0,0.0,0.0
2020-04-03,Anguilla,1.0,3.0,66.658,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-04,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-05,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-06,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-07,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-08,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-09,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-10,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-11,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-12,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-13,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-14,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-15,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-16,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-17,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-18,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-19,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-20,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-21,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-22,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-23,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-24,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-25,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-26,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-27,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-28,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-29,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-04-30,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-01,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-02,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-03,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-04,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-05,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-06,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-07,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-08,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-09,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-10,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-11,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-12,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-13,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-14,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-15,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-16,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-17,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-18,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-19,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-20,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-21,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-22,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-23,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-24,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-25,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-26,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-27,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-28,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-29,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-30,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-05-31,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-01,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-02,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-03,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-04,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-05,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-06,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-07,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-08,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-09,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-10,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-11,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-12,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-13,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-14,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-15,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-16,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-17,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-18,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-19,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-20,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-21,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-22,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-23,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-24,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-25,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-26,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-27,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-28,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-29,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-06-30,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-01,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-02,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-03,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-04,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-05,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-06,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-07,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-08,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-09,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-10,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-11,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-12,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-13,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-14,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-15,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-16,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-17,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-18,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-19,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-20,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-21,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-22,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-23,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-24,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-25,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-26,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-27,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-28,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-29,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-30,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-07-31,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-01,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-02,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-03,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-04,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-05,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-06,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-07,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-08,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-09,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-10,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-11,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-12,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-13,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-14,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-15,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-16,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-17,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-18,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-19,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-20,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-21,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-22,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-23,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-24,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-25,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-26,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-27,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-28,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-29,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-30,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-08-31,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-01,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-02,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-03,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-04,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-05,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-06,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-07,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-08,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-09,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-10,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-11,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-12,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-13,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-14,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-15,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-16,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-17,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-18,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-19,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-20,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-21,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-22,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-23,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-24,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-25,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-26,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-27,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-28,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-29,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-09-30,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-01,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-02,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-03,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-04,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-05,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-06,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-07,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-08,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-09,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-10,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-11,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-12,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-13,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-14,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-15,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-16,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-17,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-18,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-19,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-20,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-21,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-22,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-23,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-24,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-10-25,Anguilla,0.0,3.0,0.0,199.97299999999998,0.0,0.0,0.0,0.0
2020-03-15,Antigua and Barbuda,1.0,1.0,10.212,10.212,0.0,0.0,0.0,0.0
2020-03-21,Antigua and Barbuda,0.0,1.0,0.0,10.212,0.0,0.0,0.0,0.0
2020-03-22,Antigua and Barbuda,0.0,1.0,0.0,10.212,0.0,0.0,0.0,0.0
2020-03-23,Antigua and Barbuda,0.0,1.0,0.0,10.212,0.0,0.0,0.0,0.0
2020-03-24,Antigua and Barbuda,0.0,1.0,0.0,10.212,0.0,0.0,0.0,0.0
2020-03-25,Antigua and Barbuda,2.0,3.0,20.423,30.635,0.0,0.0,0.0,0.0
2020-03-26,Antigua and Barbuda,0.0,3.0,0.0,30.635,0.0,0.0,0.0,0.0
2020-03-27,Antigua and Barbuda,4.0,7.0,40.846,71.48100000000001,0.0,0.0,0.0,0.0
2020-03-28,Antigua and Barbuda,0.0,7.0,0.0,71.48100000000001,0.0,0.0,0.0,0.0
2020-03-29,Antigua and Barbuda,0.0,7.0,0.0,71.48100000000001,0.0,0.0,0.0,0.0
2020-03-30,Antigua and Barbuda,0.0,7.0,0.0,71.48100000000001,0.0,0.0,0.0,0.0
2020-03-31,Antigua and Barbuda,0.0,7.0,0.0,71.48100000000001,0.0,0.0,0.0,0.0
2020-04-01,Antigua and Barbuda,0.0,7.0,0.0,71.48100000000001,0.0,0.0,0.0,0.0
2020-04-02,Antigua and Barbuda,0.0,7.0,0.0,71.48100000000001,0.0,0.0,0.0,0.0
2020-04-03,Antigua and Barbuda,2.0,9.0,20.423,91.904,0.0,0.0,0.0,0.0
2020-04-04,Antigua and Barbuda,6.0,15.0,61.27,153.174,0.0,0.0,0.0,0.0
2020-04-05,Antigua and Barbuda,0.0,15.0,0.0,153.174,0.0,0.0,0.0,0.0
2020-04-06,Antigua and Barbuda,0.0,15.0,0.0,153.174,0.0,0.0,0.0,0.0
2020-04-07,Antigua and Barbuda,0.0,15.0,0.0,153.174,0.0,0.0,0.0,0.0
2020-04-08,Antigua and Barbuda,0.0,15.0,0.0,153.174,0.0,0.0,0.0,0.0
2020-04-09,Antigua and Barbuda,0.0,15.0,0.0,153.174,0.0,0.0,0.0,0.0
2020-04-10,Antigua and Barbuda,4.0,19.0,40.846,194.02,2.0,2.0,20.423,20.423
2020-04-11,Antigua and Barbuda,2.0,21.0,20.423,214.44299999999998,0.0,2.0,0.0,20.423
2020-04-12,Antigua and Barbuda,0.0,21.0,0.0,214.44299999999998,0.0,2.0,0.0,20.423
2020-04-13,Antigua and Barbuda,0.0,21.0,0.0,214.44299999999998,0.0,2.0,0.0,20.423
2020-04-14,Antigua and Barbuda,2.0,23.0,20.423,234.86599999999999,0.0,2.0,0.0,20.423
2020-04-15,Antigua and Barbuda,0.0,23.0,0.0,234.86599999999999,0.0,2.0,0.0,20.423
2020-04-16,Antigua and Barbuda,0.0,23.0,0.0,234.86599999999999,0.0,2.0,0.0,20.423
2020-04-17,Antigua and Barbuda,0.0,23.0,0.0,234.86599999999999,0.0,2.0,0.0,20.423
2020-04-18,Antigua and Barbuda,0.0,23.0,0.0,234.86599999999999,0.0,2.0,0.0,20.423
